restaurant_id,text,stars
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,c tres bon et mm pour le prix c'est abordable dmg les tables sont ultra coller on ce retrouve a manger avec son voisin mais c pas mal un peut de convivialité,4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Goût. Super sauf y a toujours du monde,4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Jina rah net3acho yetghamzo bach ma ndokhloch 3andehom ki lbnat ji3anine roht moraha signature f hydra ma tkaymouch rwahtikom bzaf,1
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Invitée à manger avec ma fille Meryouma, c est un bon restaurant esthétiquement et gûstativement parlant mais il manquait une musique d ambiance orientale instrumentale de préférence .",4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Prix exagérés par rapport à ce que l'on propose.,3
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,سلام خاوتي طلبت شورما لشخصين(2) والله غير عيب 90% بطاطا و سلاطة و 10% دجاج سرقة هادي أو زيد العمال واحد ما يقول سلام عليكم لا مرحبا بيكم تقول معروضين عندهم والله مارانيش فاهم ناس دير لاشان كي الماكلة كي service تحت صفر,1
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Pris un sandwich pour tester afin d'éviter le temps d'attente interminable pour s'attabler c t pas fameux quasi vide, et très moyen en goût, le resto est super petit, le service cata et l'accueil 0",1
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"More expensive than it should be ,
 Too crowded , service is fast but the attitude was off ..",2
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Les plats sont excellents à recommander leurs falafel, houmous et chawarma arabi mais ça prend du temps pour trouver une table dispo.",4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Les plats sont délicieux. Malgré la forte affluence (période des vacances obligent) le personnel a su gérer et accueillir les clients. Je recommande fortement,4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Bon restaurant sans plus,3
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Très bonne nourriture sinon un peu d'amélioration au niveau du personel serait bien,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Food is fine, about two stars, but the owner make the restaurant very bad. You walk in you wanna go up you can’t because we are blocking the stairs",2
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Expérience a ne pas refaire,1
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"J'y mange tout le temps et c'est toujours super bon ! C'est une valeur sûr en matière de restaurant syrien.
 Le Chawarma Arabi, le Hummus et le M'tabel sont les plats que je préfère mais j'ai aussi essayé leur poulet fris, leur bourghoul, leur falafel et leur riz et tout était très bon.
 Les petits bourak sont meh côté goût, personnellement, je n'ai pas beaucoup aimé mais à part ça tout est très riche et bien épicés.",5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Délicieux et propre,4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,C etait bon une très belle presentation une belle assiette ... un bon cadre le rapport qualité prix acceptable ....,4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Très bel endroit ❤️,4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Nothing to say about the food it’s so delicious, the restaurant is clean and well entertained but i found it a little crumped.
 To eat in the restaurant at 12:00 you need to wait about 30 minutes to find a free table, if you take out 10 minutes maximum.
 The dishes are good and consistent but it’s not the case for sandwiches.",4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Le restaurant est excellent et les assiettes sont très copieuses. Qu'il y ait beaucoup de monde ou pas, on est toujours servis très vite. Le restaurant est idéalement situé, à quelques mètres du métro. Le seul petit bémol : les tables sont très proches les unes des autres.",5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,مطعم جيد,2
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Endroit propre et très organisé ( on a l'impression d'être dans un mariage ), par contre les prix sont trop élèves, plus de 1000 DA pour du poulet KFC dans un Fast-food c'est un peu beaucoup. Parce-que c'est pas un restaurant gastronomique,",2
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,الاكل روعة,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Les plats sont bien décorés mais le goût est moyen beaucoup d'acidité dans le fromage al baldi et bcq de sauce fromage dans la chawarma
 les prix sont pas les mêmes mentionnés dans le menu
 On a commandé un plat chawarma pour 2 personnes et falafel (800 da et 300 da )dans le menu
 Alors que dans la caisse s'était avéré que les prix sont à 1000 et 400 da
 changez les menus si vous changez les prix!!!!!",3
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Food is great. Though the table layout is terrible,too crowded and sometimes you don't get to sit comfortably",4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,و الله احسن اشي التعامل من اخونا السوري ❤❤❤❤,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,طعم رائع ويعتبر أحلى طعام تناولته في الجزائر حتى الآن,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"So tasty , I really enjoyed",4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Propres sympa,4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Excellent accueil plat copieux très goûteux bravo,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,المكان مشاء الله و الماكلة بنينة,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,ماشاء الله البنة والنظافة يعطيكم الصحة,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Service catastrophique
 Serveurs odieux",1
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"It was good but not that good, since I tasted pure Syrian food I didn't feel like it was authentic enough. Especially that Hummus recipe.. I expect it to taste the same but I was disappointed.",3
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Kmo,1
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Bon endroit,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Le service s'est dégradé par rapport au début
 Bq de monde et endroit très étroit
 On peut pas s’asseoir seul dans une table tjrs il te ramène une personne étrangère pr s'asseoir avec toi
 Prix raisonnable",3
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,عراقة الأكل السوري والذوق العالي,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"A Syrian restaurant in Algeria, I liked it very much. This restaurant serves delicious Syrian food, the thing that caught my attention is the cleanliness of the place is extraordinary.",5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"- Difficilement accessible par Vehicule ;
 - impossibilité de trouver un endroit pour stationnement ;
 - une configuration faite au détriment du confort du clients ;
 - tres tres peu d’espace à l’intérieur ;
 - Un (01) serveur Vulgaire, qui nous a offert un plat non demandé ;
 - Qualité de réception très médiocre .
 C’est de l’arnaque .",1
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Ne venez pas en famille ils ne savent pas gérer le nombre,1
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Bon petit restaurant fast food, mais je trouve les prix cher pour le cadre et la qualitée.",3
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,A ne pas rater!,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,ممتاز,4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,كالعادة ...إبداع ...لا يوجد منافس ❤️❤️❤️,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,The food is good but the service is terrible,2
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Qualité au top
 Repas copieux
 J'y retournerais incha Allah",5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,C'est très bon et les quantités sont correctes pour les prix.,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Service indiserable en dirai t'es dans un fast food, prix élevés pour une quantité de nourriture médiocre, le goût n'en parlant pas, les frittes je les fait à la maison mieux que ça, la sauce que tu peux préparer toi même en 2mn déçu comme pas possible, la première et dernière fois que j'y vais la bas 
 Ps : Ma commande était, un plat Chawerma simple de 500da.",1
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Really good service. The food is good.,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Fantastic!,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"This is perfect example of how you run/manage a restaurant, superb to everyone who works here. We decided to go here because La Ravioli in downtown closed down. Upon walking in the staff was smiling and seated us within 2 minutes. The menu is simple to read with pictures and prices. Now the food…the portions are huge and family style so you can share and still get full. The falafel had a nice crispy texture with a hint of cinnamon I believe. If you want Syrian food this is the place in Algiers to go. The staff was very quick to clean the tables and I also loved the silverware was packaged so you know you have clean and sanitized silverware. My husband and I loved everything about this place. Will definitely be back again.",5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,استقبال ممتاز، مكان وأكل نظيف بطل المقاييس، وأسعار جيدة!!,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"meilleur chawarma, mauvais service",3
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Toooooopppp,5
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Good restaurant ,fast delivery and the food is tasty.",4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"☑️Tres bon endroit
 ☑️Les plats sont bon et variés
 ☑️Le personnel est sympa
 ❌Difficile voir impossible de trouver une place où se garer
 ❌Prix un peu chère a la moyenne",4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,trop bon et service rapide le seul point négatif c est la file d attente,4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,bonne nourriture,4
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,"Dans l'ensemble ça va mais, l'endroit est petit pour s'installer tranquillement sans oublier la galère pour trouver un endroit où stationner",3
gAAAAABnUs7RlgzVt2oicGosiU2BHDvW3YIKkV5As-fNtJrhr1Av0mH2VaWPzASi5N5IWZNRGgNLS5tXCnuKJFPvmGGHR9QxFOd8YLRjRwV8ahhEtqZywzmE0KhpTDJt8V70xd7gWXLzDtzjB-QqbnsWC0M1L_j24vvIXfe0gkDGpsZhkyg4OEA=,Very nice food and service,5
